id,name,symbol,price_usd,market_cap,ai,gaming,memes,rwa,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,atl,atl_change_percentage
coding-dino,Coding Dino,dino,0.00122224,0.0,0,0,1,0,6223.0,12222515.0,1195464.0,0.00121963,0.00116379,4.885e-05,4.16274,0.0,0.0,0.0,10000000000.0,20000000000.0,0.00436099,-72.03356,3.173e-05,3744.28764
based-usa,Based USA,usa,0.00013486,0.0,0,0,1,0,6223.0,129761.0,632.88,0.00013413,0.00012441,6.6e-06,5.14356,0.0,0.0,0.0,962200759.0,962200757.0,0.01342781,-99.00107,0.00011332,18.36657
cat-of-elon,Cat of ELON,eloncat,8.97e-06,0.0,0,0,1,0,6223.0,8967.01,1.11,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,999999952.0,999999952.0,0.0024996,-99.64126,8.52e-06,5.2403
agent-humpty-dumpty,Agent Humpty Dumpty,ahd,6.08e-06,0.0,0,0,1,0,6223.0,421748.0,0.0,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,69420000000.0,69420000000.0,6.74e-06,-9.82927,5.73e-06,6.01622
american-shiba,American Shiba,ushiba,6.093e-12,0.0,0,0,1,0,6223.0,609287.0,1.079,6.093e-12,2.435e-12,3.475e-12,132.74416,0.0,0.0,0.0,1e+17,1000000000.0,3.90776e-10,-98.44085,1.597e-12,281.4099
babygrok-x,BabyGrok X,babygrok x,1.1421e-14,0.0,0,0,1,0,6223.0,4796.74,3.4,1.1421e-14,1.1334e-14,7.3e-17,0.64341,0.0,0.0,0.0,4.2e+17,4.2e+17,8.2233e-14,-86.1117,2.623e-15,335.4818
canadian-inuit-dog-2,Canadian Inuit Dog,cadinu,9.7888e-08,0.0,0,0,1,0,6223.0,97949.0,1.71,1.04019e-07,9.0004e-08,7.885e-09,8.76024,0.0,0.0,0.0,1000000000000.0,1000000000.0,5.42e-06,-98.19128,8.9989e-08,8.84607
bnbgpt,BNBGPT,bnbgpt,0.00010599,0.0,0,0,1,0,6223.0,105992.0,55.57,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,1000000000.0,1000000000.0,0.00040882,-74.07394,0.00010011,5.87841
chewy-token,Chewy The Bull,chewy,4.67566e-07,0.0,0,0,1,0,6223.0,467566.0,257.87,4.74741e-07,4.60294e-07,1.197e-09,0.25657,0.0,0.0,0.0,1000000000000.0,1000000000000.0,1.222e-05,-96.17446,4.576e-07,2.17385
dinosaur-inu,Dinosaur Inu,dino,4.125e-12,0.0,0,0,1,0,6223.0,4125369.0,7.65,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,1e+18,1e+18,4.847e-12,-14.88864,2.722e-12,51.57629
dewy,DEWY,dewy,2.78e-05,0.0,0,0,1,0,6223.0,27519.0,4.38,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,990000000.0,990000000.0,0.00071936,-96.13596,8.55e-06,224.95122
catcoin-bsc,Catcoin BSC,cat,3.11698e-13,0.0,0,0,1,0,6223.0,130908.0,1029.59,3.21362e-13,3.10173e-13,-9.664e-15,-3.00719,0.0,0.0,0.0,4.2e+17,4.2e+17,3.962e-12,-92.13292,9.5755e-14,225.50976
bear-inu,Bear Inu,bear,2.64324e-10,0.0,0,0,1,0,6223.0,264329.0,75870.0,2.77506e-10,2.41434e-10,1.8116e-11,7.35801,0.0,0.0,0.0,1000000000000000.0,1000000000000000.0,1.982e-05,-99.99866,9.2495e-11,186.21499
bepe-2,BEPE,bepe,0.00035612,0.0,0,0,1,0,6223.0,426299.0,2147.87,0.0003662,0.00034363,7.16e-06,2.05064,0.0,0.0,0.0,1200000000.0,1200000000.0,0.00515341,-93.10652,5.766e-05,516.0714
clown-pepe,Clown Pepe,honk,4.15932e-07,0.0,0,0,1,0,6223.0,174911.0,3436.71,4.16282e-07,3.98225e-07,1.2605e-08,3.12532,0.0,0.0,0.0,420690000000.0,420690000000.0,8.05e-06,-94.84851,6.5594e-08,532.60996
aardvark-2,Aardvark,vark,0.00020785,0.0,0,0,1,0,6223.0,251934.0,511.99,0.00020673,0.00019693,9.63e-06,4.85852,0.0,0.0,0.0,1212091913.0,1000000000.0,0.00677755,-96.94972,0.00018016,14.74819
catwifhat,CatwifHat,cif,3.08e-05,0.0,0,0,1,0,6223.0,30742.0,11.65,3.09e-05,2.969e-05,6.07634e-07,2.0124,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00616294,-99.50119,1.779e-05,72.76495
bebe,BEBE,bebe,4.841e-09,0.0,0,0,1,0,6223.0,429178.0,3158.85,4.943e-09,4.617e-09,-7.0727837e-11,-1.44008,0.0,0.0,0.0,88888888888888.0,88888888888888.0,9.7914e-08,-95.06891,2.558e-09,88.73831
chinese-brett,Chinese Brett,chrett,0.00015339,0.0,0,0,1,0,6223.0,153387.0,23.15,0.0001533,0.00014503,6.28e-06,4.26591,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00922746,-98.33772,9.675e-05,58.53656
build-4,BUILD,build,0.02994438,0.0,0,0,1,0,6223.0,2981802.0,696.18,0.02991212,0.02918977,0.00057956,1.97366,0.0,0.0,0.0,100000000.0,100000000.0,0.641148,-95.34927,0.02780538,7.23832
bretter-brett,Bretter Brett,brett,1.84e-06,0.0,0,0,1,0,6223.0,1838575.0,65637.0,1.85e-06,1.52e-06,2.16548e-07,13.29822,0.0,0.0,0.0,1000000000000.0,1000000000000.0,4.622e-05,-96.02319,4.5699e-07,302.18085
baby-doge-inu,Baby Doge Inu,$babydogeinu,9.66617e-10,0.0,0,0,1,0,6223.0,966579.0,13.1,9.66579e-10,9.56761e-10,5.845e-12,0.60839,0.0,0.0,0.0,1000000000000000.0,1000000000.0,1.2689e-08,-92.38282,3.25256e-10,197.15638
daumenfrosch-2,daumenfrosch,daumen,3.4746e-08,0.0,0,0,1,0,6223.0,14617.11,1030.27,3.7808e-08,3.4086e-08,-2.927480369e-09,-7.77076,0.0,0.0,0.0,420690000000.0,420690000000.0,1.28e-06,-97.27567,2.3252e-08,49.42991
bonk-inu,BONK Inu,bonki,2.2361e-08,0.0,0,0,1,0,6223.0,1542.92,38.76,2.2381e-08,2.2294e-08,-1.7119452e-11,-0.0765,0.0,0.0,0.0,69000000000.0,690000000000.0,8.08343e-07,-97.2337,1.5974e-08,39.9812
doge-1satellite,DOGE-1SATELLITE,doge-1sat,0.00010204,0.0,0,0,1,0,6223.0,10203.82,4.57,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,100000000.0,100000000.0,0.00178868,-94.29533,8.958e-05,13.90184
chatter-shield-2,Chatter Shield,shield,0.00033327,0.0,0,0,1,0,6223.0,33327.0,4.36,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,100000000.0,100000000.0,0.05081,-99.34408,0.00023869,39.62206
akita-inu,Akita Inu,akita,4.7265e-08,0.0,0,0,1,0,6223.0,4722550.0,236277.0,4.7997e-08,4.5511e-08,1.176e-09,2.55266,0.0,0.0,0.0,100000000000000.0,100000000000000.0,2.904e-05,-99.83618,5.107e-09,831.63623
babybonk-2,BabyBonk,babybonk,0.0003884,0.0,0,0,1,0,6223.0,38759.0,1848.44,0.00043639,0.00037853,-4.7994145565179e-05,-10.99791,0.0,0.0,0.0,99978833.0,99978833.0,0.03477498,-98.88519,0.00025297,53.25016
a-fund-baby,A Fund Baby,baby,0.00138898,0.0,0,0,1,0,6223.0,138892.0,277.8,0.00147829,0.00136301,-7.6552054012895e-05,-5.2235,0.0,0.0,0.0,100000000.0,100000000.0,0.01474542,-90.58063,0.00018736,641.33215
bomb-shelter-inu,Bomb Shelter Inu,boom,5.051e-05,0.0,0,0,1,0,6223.0,50512.0,5.08,5.079e-05,5.048e-05,-1.450707127e-09,-0.00287,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00065671,-92.30833,2.987e-05,69.10942
boysclubbase,Boysclubbase,$boys,0.00252403,0.0,0,0,1,0,6223.0,252403.0,205.89,0.00250715,0.00237793,8.2e-05,3.35797,0.0,0.0,0.0,100000000.0,100000000.0,0.171173,-98.53531,0.00104845,139.12932
babydogwifhat,babydogwifhat,babywif,6.93e-05,0.0,0,0,1,0,6223.0,69303.0,16.76,6.93e-05,6.93e-05,0.0,0.0,0.0,0.0,0.0,999995966.0,999995966.0,0.00795013,-99.12828,6.388e-05,8.48365
crypto-clouds,CRYPTO CLOUD,cloud,0.00391322,0.0,0,0,1,0,6223.0,1561961.0,5422.88,0.00391477,0.0035788,0.00031737,8.82595,0.0,0.0,0.0,398991500.0,398991500.0,0.00850168,-53.95296,4.239e-05,9135.77384
degen-pov-2,Degen POV,pov,2.8093e-08,0.0,0,0,1,0,6223.0,28093.0,7.69,2.8077e-08,2.6603e-08,1.278e-09,4.7674,0.0,0.0,0.0,1000000000000.0,1000000000000.0,1.6e-06,-98.24777,1.3137e-08,113.73196
brett-killer,Brett Killer,krett,8.677e-08,0.0,0,0,1,0,6223.0,36503.0,2.1,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,420690000000.0,420690000000.0,1.73e-06,-94.98258,4.5143e-08,92.21089
andy-bsc,Andy Bsc,andy,6.883e-05,0.0,0,0,1,0,6223.0,68830.0,33.76,6.9e-05,6.883e-05,-1.66691649133e-07,-0.24159,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00441194,-98.43991,5.816e-05,18.34054
base-inu,Base Inu,binu,1.932e-08,0.0,0,0,1,0,6223.0,19320.34,1.49,1.9412e-08,1.8971e-08,2.00148e-10,1.04679,0.0,0.0,0.0,1000000000000.0,1000000000000.0,1.95e-06,-99.01023,1.3242e-08,45.90481
danzo,Danzo,danzo,4.85e-06,0.0,0,0,1,0,6223.0,334437.0,2993.74,5.13e-06,4.3e-06,4.41154e-07,10.0131,0.0,0.0,0.0,69000000000.0,69000000000.0,0.00010588,-95.43564,1.02e-06,373.81567
beromesbutt,BeromesButt,butt,0.00096359,0.0,0,0,1,0,6223.0,4817.94,1.076,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,5000000.0,5000000.0,0.393542,-99.75515,0.00090886,6.02104
big-pump,Big Pump,pump,3.32814e-07,0.0,0,0,1,0,6223.0,1479118.0,90876.0,3.77068e-07,3.15316e-07,8.802e-09,2.7165,0.0,0.0,0.0,4444444444444.0,4444444444444.0,2.99e-06,-88.86942,2.98867e-07,11.35459
cockcardano,CockCardano,cock,0.00148661,0.0,0,0,1,0,6223.0,1485285.0,16344.43,0.00148529,0.00139871,5.715e-05,3.9981,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00738664,-79.91673,0.00088448,67.72393
bitcoin-2015-wrapper-meme,bitcoin (2015 Wrapper) (Meme),btce,0.121392,0.0,0,0,1,0,6223.0,1285399.0,10433.69,0.13133,0.120644,-0.009795537114138,-7.46682,0.0,0.0,0.0,10587293.22,21000000.0,0.348744,-65.19402,0.03696869,228.34239
akita-inu-3,Akita Inu,akita,5.76e-06,0.0,0,0,1,0,6223.0,5758.96,2.02,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,1000000000.0,1000000000.0,0.00080319,-99.28299,5.41e-06,6.37969
astroelon,AstroElon,elonone,1.87083e-10,0.0,0,0,1,0,6223.0,187083.0,6.58,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,1000000000000000.0,1000000000000000.0,1.09427e-07,-99.82903,1.11958e-10,67.10134
byin,BYIN,byin,4.5704e-08,0.0,0,0,1,0,6223.0,45704.0,75455.0,5.2294e-08,4.465e-08,-3.717459461e-09,-7.52192,0.0,0.0,0.0,1000000000000.0,1000000000000.0,3.1e-06,-98.52584,3.4512e-08,32.40161
bonk-2-0,Bonk 2.0,bonk 2.0,0.00013243,0.0,0,0,1,0,6223.0,13086.32,460.54,0.00013263,0.00011666,1.381e-05,11.6405,0.0,0.0,0.0,98999952.0,98999952.0,0.01503885,-99.11777,8.185e-05,62.09317
clips,Clips,clips,8.601e-09,0.0,0,0,1,0,6223.0,1879.4,19.61,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,218507869373.0,218507869373.0,1.636e-05,-99.94742,8e-09,7.51242
dirty-street-cats,Dirty Street Cats,dirty,3.287e-05,0.0,0,0,1,0,6223.0,29579.0,53.69,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,900000000.0,900000000.0,0.00318916,-98.96945,2.155e-05,52.49406
dan,DAN,dan,4.23996e-07,0.0,0,0,1,0,6223.0,42400.0,1.84,4.27288e-07,4.21495e-07,2.501e-09,0.59335,0.0,0.0,0.0,100000000000.0,100000000000.0,1.319e-05,-96.78436,4.21495e-07,0.59335
daddy-doge,Daddy Doge,daddydoge,5.247e-09,0.0,0,0,1,0,6223.0,5246878.0,1.051,5.247e-09,5.193e-09,3.228e-11,0.619,0.0,0.0,0.0,1000000000000000.0,1000000000.0,8.3022e-08,-93.68049,1.714e-09,206.12004
canwifhat,Canwifhat,can,0.0006418,0.0,0,0,1,0,6223.0,64180.0,20.48,0.00064387,0.00062489,6.4e-06,1.00696,0.0,0.0,0.0,100000000.0,100000000.0,0.134576,-99.5239,0.00052582,21.85102
ai-pepe-king,AI PEPE KING,aipepe,1.77479e-10,0.0,0,0,1,0,6223.0,74515.0,81.63,2.76431e-10,1.70071e-10,-1.800099e-12,-1.00408,0.0,0.0,0.0,420689999999999.0,420689999999999.0,8.91e-09,-98.01214,8.2523e-11,114.63742
ada-peepos,FREN,fren,1.52e-06,0.0,0,0,1,0,6223.0,633669.0,20138.0,1.51e-06,1.45e-06,3.7995e-08,2.56185,0.0,0.0,0.0,420069000000.0,420069000000.0,4.462e-05,-96.61916,1.07e-06,40.36301
book-of-pepe,Book of Pepe,bope,1.30202e-07,0.0,0,0,1,0,6223.0,53361.0,1.31,1.30314e-07,1.29201e-07,5.04538e-10,0.38901,0.0,0.0,0.0,409830000000.0,1000000000.0,2.065e-05,-99.36957,6.1299e-08,112.4032
dhd-coin-2,DHD Coin,dhd,0.00108968,0.0,0,0,1,0,6223.0,10896.81,32.46,0.00108923,0.00107056,1.912e-05,1.78615,0.0,0.0,0.0,10000000.0,1000000000.0,0.02959571,-96.31964,0.00078447,38.84908
biaocoin,Biaocoin,biao,2.53989e-07,0.0,0,0,1,0,6223.0,199889.0,49.98,2.53391e-07,2.40405e-07,1.2097e-08,5.00112,0.0,0.0,0.0,787301182580.98,888888888888.0,1.574e-05,-98.39016,1.20409e-07,110.44227
babypepe,BabyPepe,babypepe,3.8884e-11,0.0,0,0,1,0,6223.0,163582.0,105.54,3.8961e-11,3.7938e-11,7.28109e-13,1.90824,0.0,0.0,0.0,4206908008507070.5,4206908008507070.5,3.201e-09,-98.78539,2.1928e-11,77.32999
1000bonk,1000BONK,1000bonk,0.02073962,0.0,0,0,1,0,6223.0,1929922471201.0,1404321.0,0.02239988,0.01990929,-0.001233307509194,-5.61285,0.0,0.0,0.0,93689234980611.56,1000000000.0,0.057188,-63.97998,0.00499933,312.0387
abe,ABE,abe,6.821e-05,0.0,0,0,1,0,6223.0,23875.0,342.06,6.856e-05,6.821e-05,-2.51957164468e-07,-0.368,0.0,0.0,0.0,350000000.0,350000000.0,0.03372363,-99.79773,6.625e-05,2.95963
beardy-dragon,Bearded Dragon,beardy,0.00015342,0.0,0,0,1,0,6223.0,153422.0,29.05,0.00015807,0.00014911,3.45e-06,2.30383,0.0,0.0,0.0,1000000000.0,1000000000.0,0.943208,-99.98373,9.508e-05,61.35818
ant,ANT,ant,1e-05,0.0,0,0,1,0,6223.0,100001.0,1.01,1e-05,1e-05,-1.93127629e-10,-0.00193,0.0,0.0,0.0,10000000000.0,10000000000.0,0.099957,-99.99,1e-05,0.01401
0x678-landwolf-1933,Landwolf,wolf,4.3399e-08,0.0,0,0,1,0,6223.0,18257.69,141.92,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,420690000000.0,420690000000.0,3.93e-06,-98.89607,2.7253e-08,59.24808
andy-alter-ego,Andy Alter Ego,badcat,2.0362e-07,0.0,0,0,1,0,6223.0,85661.0,552.79,2.03218e-07,1.91719e-07,1.1897e-08,6.20505,0.0,0.0,0.0,420690000000.0,420690000000.0,1.04e-05,-98.04539,5.0731e-08,300.58241
binancedog-2,binancedog,binancedog,0.00018401,0.0,0,0,1,0,6223.0,184013.0,134875.0,0.00018502,0.00018376,2.49295e-07,0.13566,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00717999,-97.43713,4.109e-05,347.81249
chili,CHILI,chili,5.4408e-11,0.0,0,0,1,0,6223.0,4229.89,93.95,5.569e-11,5.4113e-11,-6.8945e-13,-1.25132,0.0,0.0,0.0,77777696817732.95,77777777777777.0,5.45618e-07,-99.99003,1.5099e-11,260.17504
catamoto,Catamoto,cata,1.17e-06,0.0,0,0,1,0,6223.0,23465.0,42.6,1.18e-06,4.0573e-07,2.9389e-08,2.5694,0.0,0.0,0.0,20000000000.0,20000000000.0,0.00132487,-99.91144,3.02125e-07,288.32824
australian-safe-shepherd,Australian Safe Shepherd,ass,8.72786e-10,0.0,0,0,1,0,6223.0,8733757.0,180335.0,8.94051e-10,8.05006e-10,6.576e-11,8.14841,0.0,0.0,0.0,1e+16,1000000000.0,5.4043e-08,-98.38404,1.62939e-10,435.9724
catsaidmeow,Catsaidmeow,meow,4.62e-06,0.0,0,0,1,0,6223.0,3593.83,1.52,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,777776171.0,777776171.0,0.00144156,-99.67947,4.04e-06,14.43998
baby-floki-inu,Baby Floki Inu,bfloki,1.778e-15,0.0,0,0,1,0,6223.0,1.78,0.0,1.778e-15,1.778e-15,0.0,0.0,0.0,0.0,0.0,1000000000000000.0,1000000000.0,3.906e-09,-99.99995,1.777e-15,0.03661
1000cat,1000CAT,1000cat,0.0071424,0.0,0,0,1,0,6223.0,174979.5,1224437.0,0.0071424,0.00679922,0.00017589,2.52479,0.0,0.0,0.0,999842256.129972,1000000000.0,0.060229,-88.14129,0.0041543,71.92714
delrey-inu,Delrey Inu,delrey,0.04535399,0.0,0,0,1,0,6223.0,45354.0,855.29,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,1000000.0,1000000.0,1.34,-96.61268,0.01658828,173.40991
blast-inu,Blast Inu,blast,1.296e-05,0.0,0,0,1,0,6223.0,12962.08,6.74,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,1000000000.0,1000000000.0,0.00365214,-99.64508,8.8e-06,47.27728
chad-frog,Chad Frog,chad,7.5255e-08,0.0,0,0,1,0,6223.0,31659.0,21.35,7.553e-08,7.3823e-08,1.433e-09,1.94048,0.0,0.0,0.0,420690000000.0,420690000000.0,6.2e-06,-98.78545,5.0497e-08,49.03096
bnbtiger,BNB Tiger Inu,bnbtiger,1e-18,0.0,0,0,1,0,6223.0,8644378.0,11260.54,1e-18,1e-18,0.0,3.01554,0.0,0.0,0.0,1e+25,1000000000.0,3.3387e-13,-99.99974,0.0,26377.54143
avalox,Avalox,avalox,7.04e-06,0.0,0,0,1,0,6223.0,703961.0,27378.0,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,99999999999.99998,1000000000.0,8.51,-99.99992,3.9e-06,80.46841
cute-cat-token,Cute Cat Candle,ccc,4.4861e-11,0.0,0,0,1,0,6223.0,44861.0,620.11,4.456e-11,4.2301e-11,1.183e-12,2.70903,0.0,0.0,0.0,1000000000000000.0,1000000000000000.0,4.9083e-08,-99.90927,2.7145e-11,64.05776
aicell,AICell,aicell,0.00160717,0.0,0,0,1,0,6223.0,1607377.0,501528.0,0.00173666,0.00156695,3.773e-05,2.40426,0.0,0.0,0.0,1000000000.0,1000000000.0,0.0983,-98.36609,0.00113979,40.91351
andy,Andy,andy,0.00014254,0.0,0,0,1,0,6223.0,142153.0,154.81,0.00014319,0.00013729,2.52e-06,1.80075,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00476301,-97.01548,8.024e-05,77.16464
cubigator,Cubigator,cub,7e-06,0.0,0,0,1,0,6223.0,6995.56,42.21,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,1000000000.0,1000000000.0,0.00020928,-96.65727,6.94e-06,0.86608
cat-in-hoodie,Cat in Hoodie,hodi,0.00017715,0.0,0,0,1,0,6223.0,176778.0,7431.27,0.00020207,0.00016727,-2.4920526881025e-05,-12.33236,0.0,0.0,0.0,999939989.0,999939989.0,0.00218475,-91.90807,4.214e-05,319.52746
degwefhat,degwefhat,wef,5.57e-06,0.0,0,0,1,0,6223.0,5569.6,8.73,5.65e-06,5.54e-06,-1.5330791594e-08,-0.27449,0.0,0.0,0.0,999944078.0,1000000000.0,0.00148113,-99.62394,5.2e-06,7.09122
cyberwish,CyberWishing,cyberwish,5.024e-05,0.0,0,0,1,0,6223.0,50243.0,474.37,5.11e-05,4.897e-05,1.05e-06,2.13943,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00219983,-97.71615,4.771e-05,5.29369
baby-cat,Baby Cat,babycat,2.1712e-14,0.0,0,0,1,0,6223.0,9119.25,15.11,2.2027e-14,2.1542e-14,-2.87e-16,-1.30544,0.0,0.0,0.0,4.2e+17,1000000000.0,1.496e-12,-98.54843,5.948e-15,265.04523
business-coin,Business Coin,business,0.0047855,0.0,0,0,1,0,6223.0,4785499.0,164299.0,0.0048708,0.00399341,0.00074506,18.43997,0.0,0.0,0.0,1000000000.0,1000000000.0,0.02849376,-83.22346,0.00069549,587.32678
crypto-burger,Crypto Burger,burger,1.29436e-07,0.0,0,0,1,0,6223.0,54453.0,5.13,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,420690000000.0,420690000000.0,1.674e-05,-99.22665,1.07327e-07,20.60016
1rus-dao,1RUS DAO,1rusd,0.00014071,0.0,0,0,1,0,6223.0,1125690.0,2.97,0.00014075,0.00013926,9.11011e-07,0.65165,0.0,0.0,0.0,8000000000.0,8000000000.0,0.0003777,-62.771,0.00010282,36.75628
binance-peg-shib,Binance-Peg SHIB,shib,1.223e-05,0.0,0,0,1,0,6223.0,174979.5,45123.0,1.224e-05,1.177e-05,3.28695e-07,2.76189,0.0,0.0,0.0,999842256.129972,1000000000.0,3.327e-05,-63.37097,1.005e-05,21.24349
danjuan-scroll-cat,Danjuan Scroll Cat,cat,1.89348e-07,0.0,0,0,1,0,6223.0,18934.8,3.48,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,100000000000.0,100000000000.0,3.116e-05,-99.39234,1.60718e-07,17.81401
book-of-ai-meow,BOOK OF AI MEOW,boam,0.00010751,0.0,0,0,1,0,6223.0,107512.0,0.967611,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,1000000000.0,1000000000.0,0.00346995,-96.90162,7.441e-05,44.48476
andy-s-cat,Andy's Cat,candy,8.63e-06,0.0,0,0,1,0,6223.0,8631.09,125.52,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,1000000000.0,1000000000.0,0.00126389,-99.3171,6.16e-06,40.10362
bearcoin,Bearcoin,bear,3.31953e-07,0.0,0,0,1,0,6223.0,69708.0,1.4,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,209992065245.0,209992065245.0,1.27e-06,-73.86226,2.65456e-07,25.0502
akita-inu-asa,Akita Inu ASA,akta,0.00036668,0.0,0,0,1,0,6223.0,174979.5,259.96,0.00036646,0.00033476,3.071e-05,9.14056,0.0,0.0,0.0,999842256.129972,1000000000.0,0.00472535,-92.25558,0.00012053,203.61497
baby-floki-coin,Baby Floki Coin,babyflokicoin,2.5258e-11,0.0,0,0,1,0,6223.0,25258.0,5.28,2.5289e-11,2.5095e-11,1.304e-15,0.00516,0.0,0.0,0.0,1000000000000000.0,1000000000.0,6.41e-09,-99.60598,7.447e-12,239.18429
blastin-pepes,Blastin Pepes,bpepe,0.187696,0.0,0,0,1,0,6223.0,1874298.0,7.18,0.18743,0.177718,0.00910166,5.09629,0.0,0.0,0.0,10000000.0,1000000000.0,0.374695,-49.98941,0.104245,79.75618
base-pro-shops,Base Pro Shops,bps,0.00030725,0.0,0,0,1,0,6223.0,307420.0,1223.85,0.0003076,0.0002861,9.8e-06,3.29428,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00609513,-94.9651,6.319e-05,385.66417
chuck-on-eth,Chuck,chuck,1.59e-06,0.0,0,0,1,0,6223.0,66980.0,311.68,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,42000000000.0,42000000000.0,9.27e-05,-98.27959,1.05e-06,51.64915
apu-gurl,Apu Gurl,apugurl,7.94647e-07,0.0,0,0,1,0,6223.0,334582.0,161.48,7.95318e-07,7.63703e-07,2.504e-08,3.25364,0.0,0.0,0.0,420690000000.0,420690000000.0,2.219e-05,-96.42869,4.43823e-07,78.58805
bonk-of-america,Bonk of America,bonkfa,3.001e-05,0.0,0,0,1,0,6223.0,29953.0,177.91,3.023e-05,2.933e-05,4.64144e-07,1.57096,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00276906,-98.91828,2.591e-05,15.59112
angryslerf,AngrySlerf,angryslerf,0.00033541,0.0,0,0,1,0,6223.0,33541.0,4.41,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,100000000.0,100000000.0,0.00184675,-81.83786,0.00028921,15.97566
blastcat,BlastCat,bcat,5.4396e-11,0.0,0,0,1,0,6223.0,25071.0,216.16,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,460900000000000.0,460900000000000.0,9.216e-09,-99.40974,5.1511e-11,5.59998
baby-pepe-erc20,Baby Pepe,babypepe,7.347e-05,0.0,0,0,1,0,6223.0,30859.0,3.43,7.434e-05,7.262e-05,1.81643e-07,0.24783,0.0,0.0,0.0,420000000.0,1000000000.0,0.00521371,-98.59074,3.644e-05,101.65372
cheezburger-cat,Cheezburger Cat,cheez,1.083e-05,0.0,0,0,1,0,6223.0,10830.21,42.24,1.087e-05,1.034e-05,3.47296e-07,3.31298,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00581692,-99.81416,7.34e-06,47.24625
chinese-andy,Chinese Andy,andwu,2.301e-09,0.0,0,0,1,0,6223.0,968716.0,5846.38,2.307e-09,2.203e-09,8.1158e-11,3.65597,0.0,0.0,0.0,420690000000000.0,420690000000000.0,9.082e-09,-74.73127,6.3897e-11,3491.48841
